project_id,boro,new_project,cd,sponsor,title,short_dbn,desc,fy_now,fy_1,fy_2,fy_3,year
E  CN423,M,E  D001,8,Ayala,P.S. 83 (04M083) - TECHNOLOGY,M083,--TECHNOLOGY UPGRADE AT P.S. 83,100000,0,0,0,2019
E  CN430,M,E  D001,8,Ayala,P.S. 96 (04M096) - WATER FOUNTAINS,M096,--WATER FOUNTAINS UPGRADE FOR P.S. 96,40000,0,0,0,2019
E  CN441,M,E  D001,46,Maisel,P.S./I.S. 366,M366,--TECHNOLOGY UPGRADE,36000,0,0,0,2019
E  CN466,M,E  D001,2,Rivera,P35M/ RIVERVIEW SCHOOL @ BELLVUE - TECHNOLOGY,BELL,--TECHNOLOGY,35000,0,0,0,2019
E  CN472,M,E  D001,1,Chin,PACE HS TECHNOLOGY,M298,--TO PURCHASE LAPTOP CARTS,50000,0,0,0,2019
E  CN480,M,E  D001,8,Ayala,PATRICK HENRY PREPARATORY (04M171) - TECHNOLOGY,M171,--TECHNOLOGY UPGRADE AT PATRICK HENRY PREPARATORY,100000,0,0,0,2019
E  CN481,M,E  D001,8,Ayala,PATRICK HENRY PREPATORY (04M171) - WATER FOUNTAINS,M171,--WATER FOUNTAINS UPGRADE FOR PATRICK HENRY PREPATORY,40000,0,0,0,2019
E  CN495,M,E  D001,1,Chin,PS 110 WIRELESS CLASSROOM TECHNOLOGY,M110,--TO PURCHASE WIRELESS CLASSROOM TECH FOR FLORENCE NIGHTINGALE,100000,0,0,0,2019
E  CN498,M,E  D001,4,Powers,PS 116 MARY LINDLEY MURRAY - TECH,M116,--TECHNOLOGY UPGRADES,49000,0,0,0,2019
E  CN501,M,E  D001,7,Levine,PS 125M,M125,--PURCHASE OF COMPUTERS AND OTHER TECHNOLOGY,75000,0,0,0,2019
E  CN502,M,E  D001,1,Chin,PS 126 SECURITY CAMERAS,M126,--TO PURCHASE SECURITY CAMERAS,40000,0,0,0,2019
E  CN505,M,E  D001,1,Chin,PS 130 COMPUTER LAB RENOVATION,M130,--TO RENOVATE COMPUTER LAB,100000,0,0,0,2019
E  CN511,M,E  D001,1,Chin,PS 140 TECH UPGRADE,M140,--TO PURCHASE CAASS ATTENDANCE SYSTEM,35000,0,0,0,2019
E  CN512,M,E  D001,1,Chin,PS 142 BATHROOM RENOVATION,M142,--TO RENOVATE AND IMPROVE BATHROOMS,100000,0,0,0,2019
E  CN513,M,E  D001,7,Levine,PS 145M,M145,--TECHNOLOGY UPGRADES,35000,0,0,0,2019
E  CN515,M,E  D001,7,Levine,PS 153M,M153,"--UPGRADE OF LIBRARY AND TECHNOLOGY CENTER WITH DIGITAL READERS, DESKTOPS, SMARTBOARD AND LAPTOPS",90000,0,0,0,2019
E  CN520,M,E  D001,7,Levine,PS 161M,M161,--SOUND SYSTEM FOR SCHOOL AUDITORIUM,75000,0,0,0,2019
E  CN521,M,E  D001,7,Levine,PS 163M,M163,--LAPTOP PURCHASES,75000,0,0,0,2019
E  CN522,M,E  D001,7,Levine,PS 165M,M165,--AUDITORIUM UPGRADE,100000,0,0,0,2019
E  CN524,M,E  D001,6,Rosenthal,PS 166,M166,--TECHNOLOGY GRANT,250000,0,0,0,2019
E  CN528,M,E  D001,1,Chin,PS 184 AUDITORIUM REPAIRS,M184,"--TO REPAIR CEILING, SOUND SYSTEM, AND LIGHTING FOR AUDITORIUM",100000,0,0,0,2019
E  CN532,M,E  D001,7,Levine,PS 192M,M192,--CAFETERIA UPGRADE,100000,0,0,0,2019
E  CN555,M,E  D001,1,Chin,PS 276 SMARTBOARDS,M276,--TO PURCHASE SMARTBOARDS,45000,0,0,0,2019
E  CN556,M,E  D001,7,Levine,PS 28M,M028,--SECURITY CAMERA INSTALLATION INSIDE AND OUTSIDE THE BUILDING,100000,0,0,0,2019
E  CN567,M,E  D001,1,Chin,PS 343 BOLLARS INSTALLATION,M343,--INSTALL PERMANENT BOLLARDS TO PROTECT PLAY STREET ON PECK SLIP FROM VEHICLES,140000,0,0,0,2019
E  CN571,M,E  D001,7,Levine,PS 368M HAMILTON HEIGHTS SCHOOL,M368,--CONVERSION OF LIBRARY TO A MEDIA ROOM,75000,0,0,0,2019
E  CN572,M,E  D001,7,Levine,PS 36M,M036,--SCHOOLWIDE TECHNOLOGY UPGRADES,200000,0,0,0,2019
E  CN578,M,E  D001,2,Rivera,PS 40 - AUGUSTUS SAINT GAUDENS (02M040) - HVAC UPGRADE,M040,--HVAC INSTALLATION IN THE GROUND FLOOR AUDITORIUM AND GYMNASIUM,150000,0,0,0,2019
E  CN579,M,E  D001,4,Powers,PS 40 (02M040) - HVAC,M040,--HVAC PROJECT,150000,0,0,0,2019
E  CN580,M,E  D001,1,Chin,PS 42 COMPUTER LAB UPGRADE,M042,--UPGRADE COMPUTER LAB FOR BENJAMIN ALTMAN SCHOOL,100000,0,0,0,2019
E  CN582,M,E  D001,6,Rosenthal,PS 452,M452,--YARD RENOVATION,400000,0,0,0,2019
E  CN584,M,E  D001,7,Levine,PS 4M,M004,--LAPTOP AND TECHNOLOGY UPGRADES,85000,0,0,0,2019
E  CN591,M,E  D001,4,Powers,PS 59 BEEKMAN HILL - TECH,M059,--TECHNOLOGY UPGRADES,150000,0,0,0,2019
E  CN592,M,E  D001,4,Powers,PS 6 LILLIE BLAKE - PLAYGROUND,M006,--PLAYGROUND RENOVATION,75000,0,0,0,2019
E  CN593,M,E  D001,4,Powers,PS 6 LILLIE BLAKE - SECURITY CAMERAS,M006,--SECURITY CAMERAS,100000,0,0,0,2019
E  CN596,M,E  D001,6,Rosenthal,PS 75,M075,--LARGE YARD RENOVATION,250000,0,0,0,2019
E  CN602,M,E  D001,6,Rosenthal,PS 84,M084,--YARD RENOVATION,300000,0,0,0,2019
E  CN607,M,E  D001,6,Rosenthal,PS 87,M087,--TECHNOLOGY,150000,0,0,0,2019
E  CN609,M,E  D001,6,Rosenthal,PS 9,M009,--SUPPLEMENTAL COOLING PROJECT,125000,0,0,0,2019
E  CN644,M,E  D001,3,Johnson,PS11,M011,--TECHNOLOGY UPGRADE,50000,0,0,0,2019
E  CN646,M,E  D001,3,Johnson,PS111,M111,--TECHNOLOGY UPGRADE,50000,0,0,0,2019
E  CN647,M,E  D001,3,Johnson,PS111 CAFETERIA COOLING PROJECT,M111,--COOLING SYSTEM FOR CAFETERIA (NOT WINDOW A/CS),100000,0,0,0,2019
E  CN660,M,E  D001,3,Johnson,PS212,M212,--TECHNOLOGY UPGRADE,50000,0,0,0,2019
E  CN664,M,E  D001,3,Johnson,PS3,M003,--TECHNOLOGY UPGRADE,50000,0,0,0,2019
E  CN665,M,E  D001,3,Johnson,PS3 COOLING PROJECT,M003,--COOLING SYSTEM FOR SCHOOL (NOT WINDOW A/CS),100000,0,0,0,2019
E  CN669,M,E  D001,3,Johnson,PS33,M033,--TECHNOLOGY UPGRADE,100000,0,0,0,2019
E  CN674,M,E  D001,3,Johnson,PS41,M041,--TECHNOLOGY UPGRADE,100000,0,0,0,2019
E  CN678,M,E  D001,3,Johnson,PS51,M051,--TECHNOLOGY UPGRADE,100000,0,0,0,2019
E  CN694,M,E  D001,3,Johnson,QUEST TO LEARN (M422),M422,--TECHNOLOGY UPGRADE,50000,0,0,0,2019
E  CN698,M,E  D001,4,Powers,REPERTORY COMPANY HIGH SCHOOL - BLACK BOX,M531,--ELECTRIAL UPGRADES,200000,0,0,0,2019
E  CN699,M,E  D001,4,Powers,REPERTORY COMPANY HIGH SCHOOL - TECH,M531,--TECHNOLOGY UPGRADES,35000,0,0,0,2019
E  CN718,M,E  D001,1,Chin,STUYVESANT HS GYM REPAIR,M475,--TO REPLACE 6TH FL GYM FLOOR,240000,0,0,0,2019
E  CN720,M,E  D001,7,Levine,TEACHERS COLLEGE COMMUNITY SCHOOL--MS 517M,M517,--PURCHASE OF LAPTOPS AND OTHER TECHNOLOGY FOR THE MIDDLE SCHOOL,80000,0,0,0,2019
E  CN758,M,E  D001,8,Ayala,THE BILINGUAL BICULTURAL SCHOOL (04M182) - WATER FOUNTAINS,M182,--WATER FOUNTAINS UPGRADE FOR THE BILINGUAL BICULTURAL SCHOOL,40000,0,0,0,2019
E  CN760,M,E  D001,2,Rivera,THE CHILDREN'S WORKSHOP SCHOOL (01M361) - TECHNOLOGY,M361,--TECHNOLOGY,50000,0,0,0,2019
E  CN761,M,E  D001,2,Rivera,THE EAST VILLAGE COMMUNITY SCHOOL (01M315) - TECHNOLOGY,M315,--TECHNOLOGY,53000,0,0,0,2019
E  CN762,M,HN D300,4,Powers,THE GRADUATE CENTER - THE BRIDGE,College,--TECHNOLOGY UPGRADES,400000,0,0,0,2019
E  CN766,M,E  D001,8,Ayala,THE LEXINGTON ACADEMY (04M072) - TECHNOLOGY,M072,--TECHNOLOGY UPGRADE AT THE LEXINGTON ACADEMY,100000,0,0,0,2019
E  CN770,M,E  D001,2,Rivera,THE STAR ACADEMY P.S. 63 (01M063) - TECHNOLOGY,M063,--TECHNOLOGY,110000,0,0,0,2019
E  CN775,M,E  D001,2,Rivera,TOMPKINS SQUARE MIDDLE SCHOOL (01M839) - TECHNOLOGY,M839,--TECHNOLOGY,150000,0,0,0,2019
E  CN780,M,E  D001,7,Levine,URBAN ASSEMBLY FOR THE PERFORMING ARTS MANHATTAN,M369,--INSTALL HEATING SYSTEM IN THE BUILDING'S BASEMENT SO THE CLASSROOMS THERE HAVE HEAT,85000,0,0,0,2019
E  CN781,M,E  D001,1,Chin,URBAN ASSEMBLY HARBOR SCHOOL SWIMMING POOL,M551,--TO PURCHASE SWIMMING POOL,100000,0,0,0,2019
E  CN789,M,E  D001,6,Rosenthal,WEST END SECONDARY SCHOOL,M291,--LIBRARY RENOVATION,300000,0,0,0,2019
E  CN790,M,E  D001,7,Levine,WEST PREP ACADEMY MANHATTAN,M421,--AUDITORIUM UPGRADE,100000,0,0,0,2019
E  CN815,M,E  D001,8,Ayala,PARK EAST HIGH SCHOOL (04M495) - GREEN ROOF,M495,--INSTALLATION OF GREEN ROOF AT PARK EAST HIGH SCHOOL,200000,0,0,0,2019
E  CN834,M,PW DN977,10,Rodriguez,THE EQUITY PROJECT CHARTER SCHOOL -  GYMANSIUM OUFITTING,M430,"--FUNDING WILL BE UTILIZED TO PURCHASE BLEACHERS, BACKDROPS, SCOREBOARDS, SCORE-TABLE, WALL PADDING, DIVIDERS, VOLLEYBALL EQUIPMENT, AND NON-FIXED SEATING FOR THE GYMNASIUM.",150000,0,0,0,2019
E  CN835,M,E  D001,10,Rodriguez,PS 189,M189,--GYM COOLING PROJECT (NOT WINDOW AC),100000,0,0,0,2019
E  CN836,M,E  D001,10,Rodriguez,PS 314,M314,--TECHNOLOGY,75000,0,0,0,2019
E  CN837,M,E  D001,10,Rodriguez,MS 528,M528,--BATHROOM RENOVATIONS,75000,0,0,0,2019
E  CN838,M,E  D001,10,Rodriguez,MS 349,M349,--TECHNOLOGY,41000,0,0,0,2019
E  CN839,M,E  D001,10,Rodriguez,COLLEGE ACADEMY,M462,--SCIENCE LAB,50000,0,0,0,2019
E  CN840,M,E  D001,10,Rodriguez,HS FOR HEALTH AND SCIENCE,M468,--AQUAPONICS LAB FOR ALL 4 SCHOOLS,100000,0,0,0,2019
E  CN841,M,E  D001,10,Rodriguez,HS FOR MEDIA AND COMUNICATION,M463,--CLASSROOM UPGRADES,100000,0,0,0,2019
E  CN842,M,E  D001,10,Rodriguez,MOTT HALL,M223,--STEAM LAB,60000,0,0,0,2019
E  CN843,M,E  D001,10,Rodriguez,DOS PUENTOS,M103,--TECHNOLOGY,75000,0,0,0,2019
E  CN844,M,E  D001,10,Rodriguez,PS 5,M005,--TECHNOLOGY,75000,0,0,0,2019
E  CN845,M,E  D001,10,Rodriguez,PS 18,M018,--TECHNOLOGY,75000,0,0,0,2019
E  CN846,M,E  D001,10,Rodriguez,PS115,M115,--LIBRARY RENOVATION,75000,0,0,0,2019
E  CN847,M,E  D001,10,Rodriguez,PS 128,M128,--TECHNOLOGY UPGRADES,50000,0,0,0,2019
E  CN848,M,E  D001,10,Rodriguez,IS 143,M143,--SECURITY CAMERA,50000,0,0,0,2019
E  CN849,M,E  D001,10,Rodriguez,PS 173,M173,--TECHNOLOGY UPGRADE/A+STEM LAB,100000,0,0,0,2019
E  CN850,M,E  D001,10,Rodriguez,CITY COLLEGE ACADEMY OF THE ARTS,M293,--TECHNOLOGY AND EQUIPMENT FOR STEAM LAB,99000,0,0,0,2019
E  CN881,M,E  D001,"10, 00","Rodriguez, Speaker",GEORGE WASHINGTON HIGH SCHOOL,Z023,--SCIENCE LAB FOR ALL 4 SCHOOLS,1000000,0,0,0,2019
E  CN892,M,E  D001,"10, 00","Rodriguez, Speaker",GREGORIO LUPERON H.S. ROBOTICS PROGRAM,M552,--TECHNOLOGY UPGRADE,2000000,0,0,0,2019
E  CN904,M,E  D001,"08, 00","Ayala, Speaker",PARK EAST HIGH SCHOOL (04M495) - GREEN ROOF,M495,--INSTALLATION OF GREEN ROOF,200000,0,0,0,2019
E  CN917,M,E  D001,"00, 01","Chin, Speaker",URBAN ASSEMBLY HARBOR SCHOOL SWIMMING POOL,M551,--TO PURCHASE ABOVE-GROUND SWIMMING POOL,1000000,0,0,0,2019
E  CN918,M,E  D4001,0,Speaker,CONSTRUCTION WORK AT FIT,,--MAINTENANCE FAΤADE AND PARAPET WORK OF THE GOODMAN CENTER,287000,0,0,0,2019
E  CN926,M,E  D001,3,Johnson,CHELSEA CAREER AND TECHNOLOGY EDUCATION HS,M615,--TECHNOLOGY UPGRADE,50000,0,0,0,2019
E  CN927,M,E  D001,3,Johnson,PROFESSIONAL PERFORMING ARTS HS,M408,--TECHNOLOGY UPGRADE,50000,0,0,0,2019
E  CN928,M,E  D001,3,Johnson,INDEPENDENCE HS,M544,--TECHNOLOGY UPGRADE,50000,0,0,0,2019
E  CN929,M,E  D001,3,Johnson,SATELLITE ACADEMY HS,M458,--TECHNOLOGY UPGRADE,50000,0,0,0,2019
E  CN930,M,E  D001,3,Johnson,FACING HISTORY HS (M303),M303,--TECHNOLOGY UPGRADE,50000,0,0,0,2019
E  CN931,M,E  D001,3,Johnson,LIBERTY HS ACADEMY FOR NEWCOMERS,M550,--TECHNOLOGY UPGRADE,50000,0,0,0,2019
E  CN932,M,E  D001,3,Johnson,LEGACY SCHOOL FOR INTEGRATED STUDIES HS,M429,--TECHNOLOGY UPGRADE,50000,0,0,0,2019
E  CN933,M,E  D001,10,Rodriguez,SCA - GREGORIO LUPERON HIGH SCHOOL,M552,--TECHNOLOGY UPGRADE AND ROBOTICS LAB UPGRADE,656000,0,0,0,2019
E  CN967,M,E  D4001,0,Speaker,FASHION INSTITUTE OF TECHNOLOGY - FAÇADE WORK,,--FASHION INSTITUTE OF TECHNOLOGY - FAΤADE WORK,286000,0,0,0,2019
ED CN011,M,PV D022,"00, 26, 04, 06","Powers , Rosenthal, Van Bramer, Speaker",THE METROPOLITAN MUSEUM OF ART,,--SKYLIGHT AND RELATED INFRASTRUCTURE REPLACMENT,4750000,0,0,0,2019
E  CN120,M,E  D001,1,Chin,ESSEX STREET ACADEMY LOCKER ROOM RENOVATION,M294,--BOYS' LOCKER ROOM RENOVATION,200000,0,0,0,2018
ED CN007,M,ED D831,1,Chin,GOVERNOR'S ISLAND - TRUST FOR GOVERNOR'S ISLAND,,--THE TRUST FOR GOVERNORS ISLAND - ADMIRALS HOUSE,185000,0,0,0,2018
E  CN186,M,E  D001,1,Chin,JVL WILDCARE ACADEMY CHARTER SCHOOL,M707,--TECHNOLOGY UPGRADES,123000,0,0,0,2018
E  CN441,M,E  D001,1,Chin,PS126 BATHROOM RENOVATION,M126,--BATHROOM RENOVATIONS (8),112000,0,0,0,2018
E  CN172,M,E  D001,1,Chin,IS289  CLASSROOM TECHNOLOGY UPGRADE,M289,--CLASSROOM TECHNOLOGY UPGRADES,110000,0,0,0,2018
E  CN128,M,E  D001,1,Chin,FORSYTH SATELLITE ACADEMY STUDENT RESTROOM RENOVATION,M458,--STUDENT RESTROOM RENOVATIONS,75000,0,0,0,2018
E  CN606,M,E  D001,1,Chin,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL - BUILDING UPGRADE,M448,--BUILDING UPGRADE - 1ST FLOOR DOOR REPLACEMENTS,75000,0,0,0,2018
E  CN232,M,E  D001,1,Chin,MS131 TECHNOLOGY UPGRADE,M131,--COMMUNITY THROUGH MULTIMEDIA TECHNOLOGY IN OUR COMMON,60000,0,0,0,2018
E  CN216,M,E  D001,1,Chin,MILLENNIUM HS TECHNOLOGY UPGRADE,M418,--MAKERSPACE/3D PRINTING CENTER,50000,0,0,0,2018
E  CN370,M,E  D001,1,Chin,PACE HS TECHNOLOGY UPGRADE,M298,--TECHNOLOGY UPGRADE,50000,0,0,0,2018
E  CN415,M,E  D001,1,Chin,PS 42M BATHROOM UPGRADES,M042,--BATHROOM UPGRADES,40000,0,0,0,2018
E  CN458,M,E  D001,1,Chin,PS234 - TECHNOLOGY UPGRADE,M234,--TECHNOLOGY UPGRADE - SYNCHRONIZED CLOCK SYSTEM,40000,0,0,0,2018
E  CN452,M,E  D001,1,Chin,PS20 - TECHNOLOGY UPGRADE,M020,--TECHNOLOGY UPGRADE - LAPTOPS FOR TEACHERS,39000,0,0,0,2018
E  CN444,M,E  D001,1,Chin,PS140 - TECHNOLOGY UPGRADE,M140,--CLASSROOM TECHNOLOGY UPGRADES,35000,0,0,0,2018
E  CN445,M,E  D001,1,Chin,PS142 - TECHNOLOGY UPGRADE,M142,--CLASSROOM TECHNOLOGY UPGRADES,35000,0,0,0,2018
E  CN626,M,E  D001,2,Mendez,PS 19 PLAYGROUND UPGRADE,M019,--PLAYGROUND RENOVATION,825000,0,0,0,2018
E  CN627,M,E  D001,2,Mendez,M064 GYM PARTITION,M064,--INSTALLATION OF GYM PARTITION,450000,0,0,0,2018
E  CN629,M,E  D001,2,Mendez,PS 15 SECURITY CAMERAS,M015,--INSTALLATION OF SECURITY CAMERAS,185000,0,0,0,2018
E  CN630,M,E  D001,2,Mendez,PS 104 HVAC AT CAFETERIA,M104,--HVAC INSTALLATION IN CAFETERIA,100000,0,0,0,2018
E  CN631,M,E  D001,2,Mendez,PS 116 GYMNATORIUM FLOOR,M116,--REPAIR OF GYMNATORIUM FLOOR,100000,0,0,0,2018
E  CN633,M,E  D001,2,Mendez,SCHOOL OF THE FUTURE TECHNOLOGY UPGRADE,M413,--TECHNOLOGY UPGRADE,70000,0,0,0,2018
E  CN628,M,E  D001,2,Mendez,MANHATTAN SCHOOL FOR CAREER DEVELOPMENT TECHNOLOGY UPGRADE,M751,--TECHNOLOGY UPGRADE,40000,0,0,0,2018
E  CN632,M,E  D001,2,Mendez,SALK SCHOOL OF SCIENCE TECHNOLOGY UPGRADE,M255,--TECHNOLOGY UPGRADE,35000,0,0,0,2018
E  CN411,M,E  D001,3,Johnson,PS 33,M033,--PLAYGROUND,650000,0,0,0,2018
E  CN196,M,E  D001,3,Johnson,LAB SCHOOL COURTYARDS,M412,--RENOVATE BOTH FRONT AND BACK COURTYARDS,200000,0,0,0,2018
E  CN438,M,E  D001,3,Johnson,PS111,M111,--HVAC FOR THE LIBRARY,150000,0,0,0,2018
E  CN083,M,E  D001,3,Johnson,CITY KNOLL MIDDLE SCHOOL,M933,--TECHNOLOGY UPGRADE,100000,0,0,0,2018
E  CN469,M,E  D001,3,Johnson,QUEST TO LEARN,M422,--144 MACBOOKS AND 36 LAPTOP CARTS,86000,0,0,0,2018
E  CN144,M,E  D001,3,Johnson,HS FASHION INDUSTRIES,M600,--TECH UPGRADES,60000,0,0,0,2018
E  CN420,M,E  D001,4,Garodnick,PS 6,M006,--TECH UPGRADES,323000,0,0,0,2018
E  CN612,M,E  D001,4,Garodnick,WAGNER,M167,--HVAC,300000,0,0,0,2018
E  CN404,M,E  D001,4,Garodnick,PS 267,M267,--TECH UPGRADES,212000,0,0,0,2018
E  CN439,M,E  D001,4,Garodnick,PS116,M116,--LED EXTERNAL SECURITY LIGHING IN SCHOOL YARD AND AT ENTRANCE.,175000,0,0,0,2018
E  CN116,M,E  D001,4,Garodnick,EAST SIDE MIDDLE,M114,--TECH  UPGRADE,150000,0,0,0,2018
E  CN419,M,E  D001,4,Garodnick,PS 59,M059,--TECH UPGRADES,125000,0,0,0,2018
E  CN230,M,E  D001,4,Garodnick,MS-104,M104,--HVAC,100000,0,0,0,2018
E  CN685,M,E  D001,5,Kallos,SCA - [02M151] YORKVILLE COMMUNITY SCHOOL,M151,--COMPLETION OF YORKVILLE COMMUNITY SCHOOL GREENROOF,669000,0,0,0,2018
E  CN682,M,E  D001,5,Kallos,P.S. 183 GREEN SCIENCE AND STEM LAB CLASSROOM,M183,--HYDROPONIC LABORATORY FOR A CLASSROOM TO IMPROVE STEM CURRICULUM AND ENHANCE GREEN INITIATIVES FOR THE COMMUNITY.,600000,0,0,0,2018
E  CN683,M,E  D001,5,Kallos,P.S. 198/77 PLAYGROUND RENOVATION,"M198, M077",--PROVIDE RESURFACING AND EQUIPMENT FOR PLAY AREA SERVICING TWO PUBLIC ELEMENTARY SCHOOLS AND REMOVE DISEASED TREE.,500000,0,0,0,2018
E  CN684,M,E  D001,5,Kallos,SCA - [02M114] EAST SIDE MIDDLE SCHOOL,M114,--COMPLETION OF EAST SIDE MIDDLE SCHOOL GREENROOF,200000,0,0,0,2018
E  CN686,M,E  D001,5,Kallos,SCA - [02M158] BAYARD TAYLOR,M158,--TECHNOLOGY UPGRADES,35000,0,0,0,2018
E  CN687,M,E  D001,5,Kallos,SCA - [02M177] YORKVILLE EAST MIDDLE SCHOOL,M177,--TECHNOLOGY UPGRADES,35000,0,0,0,2018
E  CN688,M,E  D001,5,Kallos,SCA - [02M217] ROOSEVELT ISLAND SCHOOL,M217,--TECHNOLOGY UPGRADES,35000,0,0,0,2018
E  CN689,M,E  D001,5,Kallos,SCA - [02M225] ELLA BAKER SCHOOL,M225,--TECHNOLOGY UPGRADES,35000,0,0,0,2018
E  CN690,M,E  D001,5,Kallos,SCA - [02M290] MANHATTAN NEW SCHOOL,M290,--TECHNOLOGY UPGRADES,35000,0,0,0,2018
E  CN691,M,E  D001,5,Kallos,SCA - [02M416] ELEANOR ROOSEVELT HIGH SCHOOL,M416,--TECHNOLOGY UPGRADES,35000,0,0,0,2018
E  CN692,M,E  D001,5,Kallos,SCA - [02M449] VANGUARD HIGH SCHOOL,M449,--TECHNOLOGY UPGRADES,35000,0,0,0,2018
E  CN693,M,E  D001,5,Kallos,SCA - [02M459] MANHATTAN INTERNATIONAL HIGH SCHOOL,M459,--TECHNOLOGY UPGRADES,35000,0,0,0,2018
E  CN694,M,E  D001,5,Kallos,SCA - [02M519] TALENT UNLIMITED HIGH SCHOOL,M519,--TECHNOLOGY UPGRADES,35000,0,0,0,2018
E  CN695,M,E  D001,5,Kallos,SCA - [02M527] EAST SIDE SCHOOL FOR SOCIAL ACTION,M527,--TECHNOLOGY UPGRADES,35000,0,0,0,2018
E  CN696,M,E  D001,5,Kallos,SCA - [02M565] URBAN ACADEMY LABORATORY HIGH,M565,--TECHNOLOGY UPGRADES,35000,0,0,0,2018
E  CN697,M,E  D001,5,Kallos,SCA - [02M655] LIFE SCIENCES SECONDARY SCHOOL,M655,--TECHNOLOGY UPGRADES,35000,0,0,0,2018
E  CN425,M,E  D001,6,Rosenthal,PS 84 SCHOOLYARD RENOVATION,M084,--SOL BLOOM PLAYGROUND,450000,0,0,0,2018
E  CN400,M,E  D001,6,Rosenthal,PS 199 PLAYGROUND RENOVATIONS,M199,--PS 199 PLAYGROUND RENOVATIONS,400000,0,0,0,2018
E  CN429,M,E  D001,6,Rosenthal,PS 9 AND CENTER SCHOOL,M009,--GYM HVAC,400000,0,0,0,2018
E  CN416,M,E  D001,6,Rosenthal,PS 452,M452,--CAFETERIA UPGRADES,300000,0,0,0,2018
E  CN426,M,E  D001,6,Rosenthal,PS 84 SCHOOLYARD RENOVATION,M084,--SOL BLOOM PLAYGROUND,300000,0,0,0,2018
E  CN396,M,E  D001,6,Rosenthal,PS 166,M166,--LIBRARY UPGRADE,295000,0,0,0,2018
E  CN608,M,E  D001,6,Rosenthal,URBAN ASSEMBLY FOR GREEN CAREERS,M402,--CLASSROOM LAB UPGRADE,200000,0,0,0,2018
E  CN210,M,E  D001,6,Rosenthal,MANHATTAN SCHOOL FOR CHILDREN,M333,--PS 333 AUDITORIUM  UPGRADE- FINAL STAGE,195000,0,0,0,2018
E  CN085,M,E  D001,6,Rosenthal,COMPUTER SCHOOL MS 245,M245,--TECHNOLOGY UPGRADE,150000,0,0,0,2018
E  CN424,M,E  D001,6,Rosenthal,PS 84,M084,--ROOF REPAIR AND COURTYARD STEAM,150000,0,0,0,2018
E  CN132,M,E  D001,6,Rosenthal,FRANK MCCOURT HIGH SCHOOL,M417,--TECHNOLOGY UPGRADES,125000,0,0,0,2018
E  CN082,M,E  D001,6,Rosenthal,CENTER SCHOOL MS 243,M243,--TECHNOLOGY UPGRADE,100000,0,0,0,2018
E  CN135,M,E  D001,6,Rosenthal,GLOBAL LEARNING COLLABORATIVE M403,M403,--STEM LABS UPGRADE,100000,0,0,0,2018
E  CN428,M,E  D001,6,Rosenthal,PS 87,M087,--TECHNOLOGY UPGRADE,100000,0,0,0,2018
E  CN998,M,E  D001,6,Rosenthal,PS 334 ANDERSON SCHOOL,M334,--CLASSROOM CLOSET UPGRADES,80000,0,0,0,2018
E  CN068,M,E  D001,6,Rosenthal,BRANDEIS HIGH SCHOOL CAMPUS,M470,--CAMERAS,35000,0,0,0,2018
E  CN819,M,E  D001,7,Levine,PLAYGROUND 125,M125,--SYNTHETIC TURF INSTALLATION,500000,0,0,0,2018
E  CN816,M,E  D001,7,Levine,NEW DESIGN MIDDLE SCHOOL AND 3 KIPP CHARTER SCHOOLS,M514,--BATHROOM UPGRADES,300000,0,0,0,2018
ED CN009,M,P  D018,7,Levine,WEST HARLEM PIERS,,--KAYAK LAUNCH,300000,0,0,0,2018
E  CN814,M,E  D001,7,Levine,MS 54,M054,--LIBRARY UPGRADE,200000,0,0,0,2018
E  CN823,M,E  D001,7,Levine,PS 192 AND HAMILTON GRANGE MIDDLE SCHOOL (CO-LOCATED SCHOOLS),"M192, M209",--GYM AND CAFETERIA UPGRADES,200000,0,0,0,2018
E  CN826,M,E  D001,7,Levine,PS 368 HAMILTON HEIGHTS SCHOOL AND PS 153 (CO-LOCATED SCHOOLS),"M368, M153",--PLAYGROUND UPGRADE,200000,0,0,0,2018
E  CN812,M,E  D001,7,Levine,MOTT HALL II,M862,--NEW SCIENCE LAB,100000,0,0,0,2018
E  CN815,M,E  D001,7,Levine,NEW DESIGN MIDDLE SCHOOL,M514,--MAKERSPACE/STEM TECHNOLOGY,100000,0,0,0,2018
E  CN820,M,E  D001,7,Levine,PS 145,M145,--SECURITY UPGRADES,100000,0,0,0,2018
E  CN821,M,E  D001,7,Levine,PS 163,M163,--TECHNOLOGY UPGRADES,100000,0,0,0,2018
E  CN822,M,E  D001,7,Levine,PS 165,M165,--SCIENCE LAB UPGRADE,100000,0,0,0,2018
E  CN824,M,E  D001,7,Levine,PS 28,M028,--SECURITY UPGRADES,100000,0,0,0,2018
E  CN827,M,E  D001,7,Levine,PS 4,M004,--PLAYGROUND UPGRADE,100000,0,0,0,2018
E  CN811,M,E  D001,7,Levine,IS 210,M210,--TECHNOLOGY UPGRADES,75000,0,0,0,2018
E  CN829,M,E  D001,7,Levine,TEACHERS COLLEGE COMMUNITY SCHOOL,M517,--LIBRARY UPGRADE,75000,0,0,0,2018
E  CN832,M,E  D001,7,Levine,WEST PREP ACADEMY,M421,--TECHNOLOGY UPGRADES,75000,0,0,0,2018
